Author,Title,Number,Area_Topic,Denomination,Language,Type,Hierarchy,Category,Definition,Language2
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,dit hipocràtic,ca,remissio,sin. compl.,n m,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,acropaquia,es,equivalent,terme pral.,n f,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,dedos en palillo de tambor,es,equivalent,terme pral.,n m pl,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,dedos hipocr?ticos,es,equivalent,terme pral.,n m pl,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,acropachy,en,equivalent,terme pral.,,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,clubbing,en,equivalent,terme pral.,,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,drumstick finger,en,equivalent,terme pral.,,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,412,,hippocratic finger,en,equivalent,terme pral.,,Engruiximent distal dels dits de les mans i dels peus causat per una hipertr?fia de les falangetes amb engruiximent de les parts toves adjacents.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,413,Patologia,,,,,,Herpes z?ster del dit.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,413,,dit de Brodie,ca,principal,terme pral.,n m,Herpes z?ster del dit.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,413,,dedo de Brodie,es,equivalent,terme pral.,n m,Herpes z?ster del dit.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,413,,Brodie's finger,en,equivalent,terme pral.,,Herpes z?ster del dit.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,414,Semiologia > Signes,,,,,,"Dit inflat, resultat d'una candidosi periunguial.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,414,,dit de coix?,ca,principal,terme pral.,n m,"Dit inflat, resultat d'una candidosi periunguial.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,414,,dedo acolchado,es,equivalent,terme pral.,n m,"Dit inflat, resultat d'una candidosi periunguial.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,414,,bolster finger,en,equivalent,terme pral.,,"Dit inflat, resultat d'una candidosi periunguial.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,415,Semiologia > Signes,,,,,,"Deformitat dels dits de les mans caracter?stica de l'artritis reumatoide, consistent en la hiperextensi? de les articulacions interfalàngiques proximals amb flexi? compensadora de les interfalàngiques distals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,415,Patologia,,,,,,"Deformitat dels dits de les mans caracter?stica de l'artritis reumatoide, consistent en la hiperextensi? de les articulacions interfalàngiques proximals amb flexi? compensadora de les interfalàngiques distals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,415,,dit de coll de cigne,ca,principal,terme pral.,n m,"Deformitat dels dits de les mans caracter?stica de l'artritis reumatoide, consistent en la hiperextensi? de les articulacions interfalàngiques proximals amb flexi? compensadora de les interfalàngiques distals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,415,,dedo en cuello de cisne,es,equivalent,terme pral.,n m,"Deformitat dels dits de les mans caracter?stica de l'artritis reumatoide, consistent en la hiperextensi? de les articulacions interfalàngiques proximals amb flexi? compensadora de les interfalàngiques distals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,415,,swan neck finger,en,equivalent,terme pral.,,"Deformitat dels dits de les mans caracter?stica de l'artritis reumatoide, consistent en la hiperextensi? de les articulacions interfalàngiques proximals amb flexi? compensadora de les interfalàngiques distals.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,Anatomia,,,,,,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,,anular,ca,principal,terme pral.,n m,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,,dit anular,ca,remissio,terme pral.,n m,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,,dit de l'anell,ca,remissio,sin. compl.,n m,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,,anular,es,equivalent,terme pral.,n m,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,,dedo anular,es,equivalent,terme pral.,n m,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,416,,ring finger,en,equivalent,terme pral.,,Dit de la mà situat entre el dit del mig i l'auricular.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,Patologia,,,,,,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,,dit de martell,ca,principal,terme pral.,n m,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,,dit de maça,ca,remissio,sin. compl.,n m,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,,dedo en martillo,es,equivalent,terme pral.,n m,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,,baseball finger,en,equivalent,terme pral.,,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,,hammer finger,en,equivalent,terme pral.,,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,417,,mallet finger,en,equivalent,terme pral.,,"Deformitat dels dits de les mans consecutiva a l'arrencament traumàtic del tend? extensor corresponent, a nivell de la seva inserci? en la base de la falange distal, produïda per un moviment de flexi? forçada i brusca de la tercera falange, gairebé sempre com a resultat d'un cop en la punta del dit, amb el tend? extensor en contracci? activa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,418,Patologia,,,,,,Deformitat dels dits dels peus caracteritzada per la flexi? permanent de la segona falange sobre la primera.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,418,,dit de martell,ca,principal,terme pral.,n m,Deformitat dels dits dels peus caracteritzada per la flexi? permanent de la segona falange sobre la primera.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,418,,dedo en martillo,es,equivalent,terme pral.,n m,Deformitat dels dits dels peus caracteritzada per la flexi? permanent de la segona falange sobre la primera.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,418,,hammer toe,en,equivalent,terme pral.,,Deformitat dels dits dels peus caracteritzada per la flexi? permanent de la segona falange sobre la primera.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,Patologia,,,,,,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,dit de ressort,ca,principal,terme pral.,n m,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,dit de molla,ca,remissio,sin. compl.,n m,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,dedo en gatillo,es,equivalent,terme pral.,n m,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,dedo en resorte,es,equivalent,terme pral.,n m,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,dedo trabado,es,equivalent,terme pral.,n m,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,snap finger,en,equivalent,terme pral.,,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,419,,trigger finger,en,equivalent,terme pral.,,Afecci? dels dits de les mans caracteritzada per la percepci? d'un moviment de ressort o de molla de l'articulaci? interfalàngica del polze o de l'articulaci? interfalàngica proximal dels altres dits en efectuar la flexi? del dit corresponent.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,420,Semiologia > Signes,,,,,,"Deformitat dels dits de les mans pr?pia de l'artritis reumatoide, caracteritzada per una flexi? permanent de l'articulaci? interfalàngica proximal i una extensi? de la distal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,420,,dit de trau,ca,principal,terme pral.,n m,"Deformitat dels dits de les mans pr?pia de l'artritis reumatoide, caracteritzada per una flexi? permanent de l'articulaci? interfalàngica proximal i una extensi? de la distal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,420,,dedo en ojal,es,equivalent,terme pral.,n m,"Deformitat dels dits de les mans pr?pia de l'artritis reumatoide, caracteritzada per una flexi? permanent de l'articulaci? interfalàngica proximal i una extensi? de la distal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,420,,buttonhole finger,en,equivalent,terme pral.,,"Deformitat dels dits de les mans pr?pia de l'artritis reumatoide, caracteritzada per una flexi? permanent de l'articulaci? interfalàngica proximal i una extensi? de la distal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,Anatomia,,,,,,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,,dit del mig,ca,principal,terme pral.,n m,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,,dit del cor,ca,remissio,sin. compl.,n m,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,,coraz?n,es,equivalent,terme pral.,n m,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,,dedo coraz?n,es,equivalent,terme pral.,n m,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,,dedo medio,es,equivalent,terme pral.,n m,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,421,,middle finger,en,equivalent,terme pral.,,"Dit central de la mà, situat entre l'?ndex i l'anular.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,422,Anatomia,,,,,,"Dit més curt i ample de la mà, oposable als altres quatre dits.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,422,,polze,ca,principal,terme pral.,n m,"Dit més curt i ample de la mà, oposable als altres quatre dits.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,422,,dit gros,ca,remissio,sin. compl.,n m,"Dit més curt i ample de la mà, oposable als altres quatre dits.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,422,,dedo gordo,es,equivalent,terme pral.,n m,"Dit més curt i ample de la mà, oposable als altres quatre dits.",ca
